Generation number,Best fitness,Best genome,Worst fitness,Worst genome,Mean,Average,Standard deviation
24,97.47786712646484,"Genome{fitness:97.47786712646484,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",99.5272445678711,"Genome{fitness:99.5272445678711,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:162},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_2_units,min:10,max:200,val:86},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:145},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.09926258921463768},IntegerGene{label:batch_size,min:100,max:400,val:228},]}",98.03600807189942,98.03600807189942,0.6244194203038315
25,97.47786712646484,"Genome{fitness:97.47786712646484,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",99.87647247314453,"Genome{fitness:99.87647247314453,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.06943807429655613},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.09926258921463768},IntegerGene{label:batch_size,min:100,max:400,val:206},]}",98.03815002441407,98.03815002441407,0.6310580947964999
26,97.47786712646484,"Genome{fitness:97.47786712646484,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",99.33956909179688,"Genome{fitness:99.33956909179688,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.04690211033684211},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.18774997963150364},IntegerGene{label:hidden_3_units,min:10,max:200,val:97},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.10613456647659526},IntegerGene{label:batch_size,min:100,max:400,val:228},]}",97.95826530456543,97.95826530456543,0.514328656266346
27,97.47786712646484,"Genome{fitness:97.47786712646484,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",98.69824981689453,"Genome{fitness:98.69824981689453,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.17671962867334978},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.12013399850968556},IntegerGene{label:hidden_3_units,min:10,max:200,val:142},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.04437209269719829},IntegerGene{label:batch_size,min:100,max:400,val:228},]}",97.84780769348144,97.84780769348144,0.3316624489357285
28,97.47786712646484,"Genome{fitness:97.47786712646484,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",99.69699096679688,"Genome{fitness:99.69699096679688,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:162},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11260743679918064},IntegerGene{label:hidden_3_units,min:10,max:200,val:117},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.04437209269719829},IntegerGene{label:batch_size,min:100,max:400,val:228},]}",97.9190055847168,97.9190055847168,0.5309415597839413
29,97.47786712646484,"Genome{fitness:97.47786712646484,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",99.3628921508789,"Genome{fitness:99.3628921508789,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:106},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:162},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.11009766107469726},IntegerGene{label:batch_size,min:100,max:400,val:221},]}",97.92035064697265,97.92035064697265,0.5069355363524762
30,97.47786712646484,"Genome{fitness:97.47786712646484,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",101.79996490478516,"Genome{fitness:101.79996490478516,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.19764823773066842},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.14678552141583445},IntegerGene{label:hidden_3_units,min:10,max:200,val:142},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.126285693377164},IntegerGene{label:batch_size,min:100,max:400,val:228},]}",98.05892639160156,98.05892639160156,1.023703028886236
31,97.47786712646484,"Genome{fitness:97.47786712646484,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",101.09680938720703,"Genome{fitness:101.09680938720703,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:162},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.057282548288995934},IntegerGene{label:hidden_2_units,min:10,max:200,val:70},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.03829309535510461},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.019772011054487962},IntegerGene{label:batch_size,min:100,max:400,val:176},]}",97.9831974029541,97.9831974029541,0.8053851615760873
32,97.47786712646484,"Genome{fitness:97.47786712646484,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",99.64649200439453,"Genome{fitness:99.64649200439453,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_2_units,min:10,max:200,val:152},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:142},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.04437209269719829},IntegerGene{label:batch_size,min:100,max:400,val:228},]}",97.97062454223632,97.97062454223632,0.590204351861548
33,97.47786712646484,"Genome{fitness:97.47786712646484,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",99.59996795654297,"Genome{fitness:99.59996795654297,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:63},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.04335475310479413},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:104},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:126},]}",97.8157112121582,97.8157112121582,0.4832170032344876
34,97.47786712646484,"Genome{fitness:97.47786712646484,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",99.41532897949219,"Genome{fitness:99.41532897949219,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:162},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.057282548288995934},IntegerGene{label:hidden_2_units,min:10,max:200,val:174},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",97.83339424133301,97.83339424133301,0.5217990983262598
35,97.47786712646484,"Genome{fitness:97.47786712646484,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",100.16461944580078,"Genome{fitness:100.16461944580078,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:200},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.10379824743424901},IntegerGene{label:hidden_2_units,min:10,max:200,val:86},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:53},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.17057052446624607},IntegerGene{label:batch_size,min:100,max:400,val:228},]}",97.96945686340332,97.96945686340332,0.7439559661072047
36,97.47786712646484,"Genome{fitness:97.47786712646484,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",98.98119354248047,"Genome{fitness:98.98119354248047,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:162},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07289027389247302},IntegerGene{label:hidden_2_units,min:10,max:200,val:101},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:199},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:145},]}",97.7492862701416,97.7492862701416,0.3396998262167952
37,97.47786712646484,"Genome{fitness:97.47786712646484,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",99.49726867675781,"Genome{fitness:99.49726867675781,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:167},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.04198051786402131},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:107},]}",97.96612205505372,97.96612205505372,0.6366586201136056
38,97.47786712646484,"Genome{fitness:97.47786712646484,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.11196018911554541},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",99.39798736572266,"Genome{fitness:99.39798736572266,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:99},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:175},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",97.91692352294922,97.91692352294922,0.548992688574668
39,97.34258270263672,"Genome{fitness:97.34258270263672,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:87},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.04335475310479413},IntegerGene{label:hidden_2_units,min:10,max:200,val:70},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",99.12985229492188,"Genome{fitness:99.12985229492188,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:73},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.04335475310479413},IntegerGene{label:hidden_2_units,min:10,max:200,val:140},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.18015095451264942},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",97.81893768310547,97.81893768310547,0.4687160005731348
40,97.34258270263672,"Genome{fitness:97.34258270263672,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:87},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.04335475310479413},IntegerGene{label:hidden_2_units,min:10,max:200,val:70},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",99.41539764404297,"Genome{fitness:99.41539764404297,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:75},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.057282548288995934},IntegerGene{label:hidden_2_units,min:10,max:200,val:95},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.10043825450761079},IntegerGene{label:hidden_3_units,min:10,max:200,val:141},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",97.86038169860839,97.86038169860839,0.5791492699896325
41,97.34258270263672,"Genome{fitness:97.34258270263672,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:87},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.04335475310479413},IntegerGene{label:hidden_2_units,min:10,max:200,val:70},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",99.77921295166016,"Genome{fitness:99.77921295166016,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.07409313456257245},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.10995774204810227},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",97.90842781066894,97.90842781066894,0.6408410839091647
42,97.34258270263672,"Genome{fitness:97.34258270263672,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:87},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.04335475310479413},IntegerGene{label:hidden_2_units,min:10,max:200,val:70},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",102.58145141601562,"Genome{fitness:102.58145141601562,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.04335475310479413},IntegerGene{label:hidden_2_units,min:10,max:200,val:70},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:165},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:140},]}",98.22255401611328,98.22255401611328,1.3250347793211916
43,97.34258270263672,"Genome{fitness:97.34258270263672,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:87},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.04335475310479413},IntegerGene{label:hidden_2_units,min:10,max:200,val:70},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",98.86815643310547,"Genome{fitness:98.86815643310547,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:140},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.18877000360898538},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:150},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",97.7455436706543,97.7455436706543,0.37231398274360705
44,97.34258270263672,"Genome{fitness:97.34258270263672,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:87},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.04335475310479413},IntegerGene{label:hidden_2_units,min:10,max:200,val:70},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",103.32975769042969,"Genome{fitness:103.32975769042969,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:162},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.10379824743424901},IntegerGene{label:hidden_2_units,min:10,max:200,val:86},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.14287815011350774},IntegerGene{label:hidden_3_units,min:10,max:200,val:53},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:299},]}",98.15579566955566,98.15579566955566,1.384158284437526
45,97.34258270263672,"Genome{fitness:97.34258270263672,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:87},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.04335475310479413},IntegerGene{label:hidden_2_units,min:10,max:200,val:70},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",98.84548950195312,"Genome{fitness:98.84548950195312,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:162},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.020801900107588943},IntegerGene{label:hidden_2_units,min:10,max:200,val:70},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.06122562152281823},IntegerGene{label:hidden_3_units,min:10,max:200,val:137},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",97.78179016113282,97.78179016113282,0.3854639408614101
46,97.34258270263672,"Genome{fitness:97.34258270263672,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:87},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.04335475310479413},IntegerGene{label:hidden_2_units,min:10,max:200,val:70},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",98.95966339111328,"Genome{fitness:98.95966339111328,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:200},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.020801900107588943},IntegerGene{label:hidden_2_units,min:10,max:200,val:86},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:53},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:156},]}",97.78350372314453,97.78350372314453,0.4165570827651112
47,97.34258270263672,"Genome{fitness:97.34258270263672,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:87},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.04335475310479413},IntegerGene{label:hidden_2_units,min:10,max:200,val:70},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:116},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:100},]}",99.11408996582031,"Genome{fitness:99.11408996582031,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:162},FloatGene{label:hidden_1_dropout_rate,min:0.01,max:0.5,val:0.10379824743424901},IntegerGene{label:hidden_2_units,min:10,max:200,val:75},FloatGene{label:hidden_2_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:hidden_3_units,min:10,max:200,val:53},FloatGene{label:hidden_3_dropout_rate,min:0.01,max:0.5,val:0.01},IntegerGene{label:batch_size,min:100,max:400,val:110},]}",97.80367393493653,97.80367393493653,0.4621125945381754
